corruption,magnitude,Hstar,H_mm,tip_collision_rate,body_collision_rate,off_object_rate
noise,1.0,2.0,0.8,1.4205231388329982,32.69632809865511,0.0
noise,2.0,2.0,0.8,5.043170722331142,27.933612141297772,0.0
scale,0.98,2.0,0.8,0.0,31.147540983606557,0.0
scale,0.95,2.0,0.8,1.7857142857142856,30.357142857142854,0.0
scale,0.9,2.0,0.8,6.521739130434782,32.608695652173914,0.0
scale,0.8,2.0,0.8,75.86206896551724,13.793103448275861,0.0
scale,1.02,2.0,0.8,1.4705882352941175,32.35294117647059,0.0
scale,1.05,2.0,0.8,1.3333333333333335,33.33333333333333,0.0
scale,1.1,2.0,0.8,3.571428571428571,35.714285714285715,0.0
scale,1.2,2.0,0.8,5.5045871559633035,35.77981651376147,0.0
combined,0.98,2.0,0.8,21.81906229363856,27.64165981304863,0.0
combined,0.95,2.0,0.8,28.6388527434396,27.497151248488326,0.0
combined,0.9,2.0,0.8,38.99006549006549,25.431096681096683,0.0
combined,0.8,2.0,0.8,68.07918263090677,22.79159410193893,0.0
combined,1.02,2.0,0.8,9.80482794042116,30.262315547109058,0.0
combined,1.05,2.0,0.8,4.8217523384124,30.0852817730926,0.0
combined,1.1,2.0,0.8,6.642000227913863,31.454498107446614,0.0
combined,1.2,2.0,0.8,8.026222026222026,33.893571893571895,1.5877240877240877
noise,0.5,3.0,1.2000000000000002,0.0,32.279689780742984,0.0
noise,1.0,3.0,1.2000000000000002,0.8571428571428571,32.69632809865511,0.0
noise,2.0,3.0,1.2000000000000002,1.287202552569869,27.582734948315316,0.0
scale,0.98,3.0,1.2000000000000002,0.0,31.147540983606557,0.0
scale,0.95,3.0,1.2000000000000002,1.7857142857142856,30.357142857142854,0.0
scale,0.9,3.0,1.2000000000000002,6.521739130434782,32.608695652173914,0.0
scale,0.8,3.0,1.2000000000000002,75.86206896551724,13.793103448275861,0.0
scale,1.02,3.0,1.2000000000000002,1.4705882352941175,32.35294117647059,0.0
scale,1.05,3.0,1.2000000000000002,1.3333333333333335,33.33333333333333,0.0
scale,1.1,3.0,1.2000000000000002,3.571428571428571,35.714285714285715,0.0
scale,1.2,3.0,1.2000000000000002,5.5045871559633035,35.77981651376147,0.0
combined,0.98,3.0,1.2000000000000002,5.502861545234427,27.32419949558831,0.0
combined,0.95,3.0,1.2000000000000002,11.783506831489916,27.152323662281425,0.0
combined,0.9,3.0,1.2000000000000002,26.01387501387502,24.56998556998557,0.0
combined,0.8,3.0,1.2000000000000002,47.0321606873331,22.124927435272262,0.0
combined,1.02,3.0,1.2000000000000002,4.617360041088856,29.405172689966196,0.0
combined,1.05,3.0,1.2000000000000002,4.540062197567331,29.572461260272085,0.0
combined,1.1,3.0,1.2000000000000002,5.679707618562429,31.224613049975353,0.0
combined,1.2,3.0,1.2000000000000002,6.728578228578229,33.16629916629917,1.5877240877240877
noise,0.5,5.0,2.0,0.0,32.279689780742984,0.0
noise,1.0,5.0,2.0,0.8571428571428571,32.69632809865511,0.0
noise,2.0,5.0,2.0,1.287202552569869,26.185275783161053,0.0
scale,0.98,5.0,2.0,0.0,31.147540983606557,0.0
scale,0.95,5.0,2.0,1.7857142857142856,30.357142857142854,0.0
scale,0.9,5.0,2.0,6.521739130434782,32.608695652173914,0.0
scale,0.8,5.0,2.0,3.4482758620689653,13.793103448275861,0.0
scale,1.02,5.0,2.0,1.4705882352941175,32.35294117647059,0.0
scale,1.05,5.0,2.0,1.3333333333333335,33.33333333333333,0.0
scale,1.1,5.0,2.0,3.571428571428571,35.714285714285715,0.0
scale,1.2,5.0,2.0,5.5045871559633035,35.77981651376147,0.0
combined,0.98,5.0,2.0,2.7909971384547654,26.05435822574704,0.0
combined,0.95,5.0,2.0,1.8542615484710474,26.085309999301597,0.0
combined,0.9,5.0,2.0,3.7411477411477407,23.68109668109668,0.0
combined,0.8,5.0,2.0,23.629861836758387,21.458260768605594,0.0
combined,1.02,5.0,2.0,1.5870570107858242,28.244999529793034,0.0
combined,1.05,5.0,2.0,1.1597805074264855,28.52154035019625,0.0
combined,1.1,5.0,2.0,2.3855899715036055,30.299663759914502,0.0
combined,1.2,5.0,2.0,3.4853349853349855,32.07366107366108,1.5877240877240877
noise,0.5,7.0,2.8000000000000003,0.0,32.279689780742984,0.0
